Protein,Localization
SDF4,Secretory
SDHA,Mitochondria
SDHB,Mitochondria
SDK1,Secretory
SDR16C5,Secretory
SDR39U1,Mitochondria
SDSL,Cytosol
SEBOX,Secretory
SEC11A,Secretory
SEC13,Cytosol
SEC14L1,Cytosol
SEC14L2,Cytosol
SEC16A,Cytosol
SEC22A,Secretory
SEC23B,Cytosol
SEC23IP,Cytosol
SEC24A,Cytosol
SEC24B,Cytosol
SEC24C,Cytosol
SEC24D,Cytosol
SEC31A,Cytosol
SEC61B,Secretory
SEC62,Secretory
SEC63,Secretory
SECISBP2,Nuclear
SECISBP2L,Nuclear
SEL1L,Secretory
SELENBP1,Cytosol
SEMA3B,Secretory
SEMA3C,Secretory
SEMA3F,Secretory
SEMA4B,Secretory
SEMA4C,Secretory
SEMA4D,Secretory
SEMA5A,Secretory
SEMA7A,Secretory
SENP1,Nuclear
SENP3,Nuclear
SENP5,Nuclear
SENP6,Nuclear
SENP7,Nuclear
SENP8,Cytosol
SEPHS1,Nuclear
SEPHS2,Cytosol
SEPN1,Secretory
SEPSECS,Cytosol
SERBP1,Nuclear
SERF2,Cytosol
SERGEF,Cytosol
SERINC1,Secretory
SERINC3,Secretory
SERINC5,Secretory
SERPINA10,Cytosol
SERPINA4,Cytosol
SERPINA6,Cytosol
SERPINA7,Cytosol
SERPINB1,Cytosol
SERPINB5,Cytosol
SERPINB6,Cytosol
SERPINB7,Nuclear
SERPINB8,Cytosol
SERPINB9,Cytosol
SERPINC1,Cytosol
SERPIND1,Cytosol
SERPINE2,Secretory
SERPINF1,Cytosol
SERPING1,Cytosol
SESN1,Cytosol
SESN2,Cytosol
SESTD1,Cytosol
SET,Nuclear
SETBP1,Nuclear
SETD1A,Nuclear
SETD1B,Nuclear
SETD2,Nuclear
SETD3,Cytosol
SETD5,Nuclear
SETD7,Cytosol
SETD8,Nuclear
SETD9,Mitochondria
SETDB1,Cytosol
SETMAR,Nuclear
SETX,Nuclear
SEZ6L2,Secretory
SF1,Nuclear
SF3A1,Nuclear
SF3A2,Nuclear
SF3A3,Nuclear
SF3B1,Nuclear
SF3B2,Nuclear
SF3B4,Nuclear
SF3B5,Nuclear
SFMBT1,Nuclear
SFN,Cytosol
SFPQ,Nuclear
SFR1,Nuclear
SFSWAP,Nuclear
SFT2D2,Secretory
SFT2D3,Secretory
SFXN1,Mitochondria
SFXN2,Mitochondria
SFXN3,Mitochondria
SFXN4,Mitochondria
SFXN5,Mitochondria
SGCB,Secretory
SGMS1,Secretory
SGMS2,Secretory
SGPL1,Secretory
SGPP1,Secretory
SGSH,Secretory
SGSM3,Secretory
SGTA,Cytosol
SGTB,Cytosol
SH2B1,Cytosol
SH2B2,Cytosol
SH2D3A,Cytosol
SH2D4A,Cytosol
SH3BGR,Cytosol
SH3BGRL,Cytosol
SH3BGRL2,Cytosol
SH3BGRL3,Cytosol
SH3BP1,Cytosol
SH3BP2,Cytosol
SH3BP4,Secretory
SH3BP5,Cytosol
SH3BP5L,Cytosol
SH3D19,Cytosol
SH3GL1,Cytosol
SH3GLB1,Cytosol
SH3GLB2,Cytosol
SH3KBP1,Cytosol
SH3PXD2B,Cytosol
SH3RF1,Cytosol
SH3YL1,Cytosol
SHARPIN,Cytosol
SHB,Cytosol
SHC1,Cytosol
SHCBP1,Cytosol
SHISA2,Secretory
SHISA4,Secretory
SHKBP1,Cytosol
SHMT1,Cytosol
SHMT2,Mitochondria
SHPRH,Nuclear
SHROOM1,Cytosol
SHROOM2,Nuclear
SHROOM3,Nuclear
SIAE,Secretory
SIAH1,Cytosol
SIDT1,Secretory
SIDT2,Secretory
SIGIRR,Secretory
SIK2,Cytosol
SIK3,Cytosol
SIKE1,Cytosol
SIL1,Secretory
SIN3A,Nuclear
SIN3B,Nuclear
SIPA1,Cytosol
SIPA1L1,Secretory
SIPA1L2,Secretory
SIPA1L3,Secretory
SIRPA,Secretory
SIRT1,Nuclear
SIRT2,Cytosol
SIRT3,Mitochondria
SIRT5,Cytosol
SIRT6,Nuclear
SIRT7,Nuclear
SIVA1,Nuclear
SIX5,Nuclear
SKA1,Cytosol
SKA3,Cytosol
SKAP2,Cytosol
SKI,Nuclear
SKIL,Nuclear
SKIV2L,Cytosol
SKIV2L2,Nuclear
SKP1,Cytosol
SLAIN2,Cytosol
SLC10A7,Secretory
SLC12A2,Secretory
SLC12A4,Secretory
SLC12A6,Secretory
SLC12A7,Secretory
SLC12A9,Secretory
SLC15A4,Secretory
SLC16A1,Secretory
SLC16A2,Secretory
SLC16A3,Secretory
SLC16A7,Secretory
SLC17A5,Secretory
SLC19A1,Secretory
SLC1A1,Secretory
SLC1A2,Secretory
SLC1A3,Secretory
SLC1A4,Secretory
SLC1A5,Secretory
SLC20A1,Secretory
SLC20A2,Secretory
SLC22A17,Secretory
SLC22A18,Secretory
SLC22A23,Secretory
SLC25A1,Mitochondria
SLC25A10,Mitochondria
SLC25A11,Mitochondria
SLC25A12,Mitochondria
SLC25A13,Mitochondria
SLC25A15,Mitochondria
SLC25A16,Mitochondria
SLC25A17,Secretory
SLC25A19,Mitochondria
SLC25A20,Mitochondria
SLC25A22,Mitochondria
SLC25A23,Mitochondria
SLC25A24,Mitochondria
SLC25A25,Mitochondria
SLC25A29,Mitochondria
SLC25A3,Mitochondria
SLC25A30,Mitochondria
SLC25A32,Mitochondria
SLC25A35,Mitochondria
SLC25A36,Mitochondria
SLC25A4,Mitochondria
SLC25A40,Mitochondria
SLC25A42,Mitochondria
SLC25A44,Mitochondria
SLC25A46,Mitochondria
SLC25A5,Mitochondria
SLC25A6,Mitochondria
SLC26A11,Secretory
SLC26A2,Secretory
SLC26A6,Secretory
SLC27A1,Secretory
SLC27A2,Secretory
SLC27A3,Secretory
SLC27A4,Secretory
SLC29A1,Secretory
SLC29A2,Secretory
SLC29A3,Secretory
SLC2A1,Secretory
SLC2A10,Secretory
SLC2A13,Secretory
SLC2A6,Secretory
SLC2A8,Secretory
SLC30A1,Secretory
SLC30A5,Secretory
SLC30A6,Secretory
SLC30A7,Secretory
SLC30A9,Mitochondria
SLC31A1,Secretory
SLC33A1,Secretory
SLC35A1,Secretory
SLC35A2,Secretory
SLC35A3,Secretory
SLC35B1,Secretory
SLC35B2,Secretory
SLC35B3,Secretory
SLC35C1,Secretory
SLC35C2,Secretory
SLC35D1,Secretory
SLC35E1,Secretory
SLC35F5,Secretory
SLC35F6,Secretory
SLC37A1,Secretory
SLC37A4,Secretory
SLC38A1,Secretory
SLC38A10,Secretory
SLC38A2,Secretory
SLC38A7,Secretory
SLC38A9,Secretory
SLC39A1,Secretory
SLC39A10,Secretory
SLC39A11,Secretory
SLC39A13,Secretory
SLC39A14,Secretory
SLC39A6,Secretory
SLC39A7,Secretory
SLC3A2,Secretory
SLC40A1,Nuclear
SLC41A1,Secretory
SLC41A3,Secretory
SLC43A2,Secretory
SLC44A1,Secretory
SLC44A2,Secretory
SLC46A1,Secretory
SLC4A1AP,Nuclear
SLC4A2,Secretory
SLC4A7,Secretory
SLC5A6,Secretory
SLC6A6,Secretory
SLC6A9,Secretory
SLC7A1,Secretory
SLC7A2,Secretory
SLC7A5,Secretory
SLC7A6,Secretory
SLC7A6OS,Cytosol
SLC8A1,Secretory
SLC8B1,Secretory
SLC9A1,Secretory
SLC9A3R1,Cytosol
SLC9A3R2,Secretory
SLC9A6,Secretory
SLC9A7,Secretory
SLC9A8,Secretory
SLFN11,Nuclear
SLFN5,Nuclear
SLIRP,Mitochondria
SLIT2,Secretory
SLK,Cytosol
SLMAP,Secretory
SLPI,Cytosol
SLTM,Nuclear
SLU7,Nuclear
SLX4,Nuclear
SMAD2,Cytosol
SMAD3,Cytosol
SMAD4,Cytosol
SMAD5,Cytosol
SMAP1,Cytosol
SMAP2,Cytosol
SMARCA1,Nuclear
SMARCA2,Nuclear
SMARCA4,Nuclear
SMARCA5,Nuclear
SMARCAD1,Nuclear
SMARCAL1,Nuclear
SMARCB1,Nuclear
SMARCC1,Nuclear
SMARCC2,Nuclear
SMARCD1,Nuclear
SMARCD2,Nuclear
SMARCE1,Nuclear
SMC1A,Nuclear
SMC2,Cytosol
SMC3,Nuclear
SMC4,Cytosol
SMC5,Nuclear
SMC6,Nuclear
SMCHD1,Nuclear
SMCR8,Cytosol
SMEK1,Nuclear
SMEK2,Nuclear
SMG1,Cytosol
SMG5,Cytosol
SMG6,Secretory
SMG7,Cytosol
SMG8,Cytosol
SMG9,Cytosol
SMIM12,Mitochondria
SMIM14,Secretory
SMIM22,Secretory
SMIM4,Mitochondria
SMIM8,Cytosol
SMNDC1,Nuclear
SMPD2,Secretory
SMPD4,Secretory
SMPDL3B,Secretory
SMS,Cytosol
SMU1,Nuclear
SMUG1,Cytosol
SMURF2,Cytosol
SMYD2,Cytosol
SMYD3,Cytosol
SMYD4,Cytosol
SMYD5,Cytosol
SNAP23,Secretory
SNAP25,Nuclear
SNAP29,Cytosol
SNAP47,Secretory
SNAPC1,Nuclear
SNAPC3,Nuclear
SNAPC4,Nuclear
SNAPIN,Cytosol
SND1,Cytosol
SNF8,Cytosol
SNIP1,Nuclear
SNRK,Cytosol
SNRNP200,Nuclear
SNRNP27,Nuclear
SNRNP35,Nuclear
SNRNP40,Nuclear
SNRNP48,Nuclear
SNRNP70,Nuclear
SNRPA,Nuclear
SNRPA1,Nuclear
SNRPB2,Nuclear
SNRPC,Nuclear
SNRPD1,Nuclear
SNRPD2,Nuclear
SNRPD3,Nuclear
SNRPE,Nuclear
SNRPF,Nuclear
SNRPG,Nuclear
SNTB2,Mitochondria
SNUPN,Cytosol
SNW1,Nuclear
SNX1,Cytosol
SNX11,Secretory
SNX12,Cytosol
SNX13,Secretory
SNX14,Secretory
SNX15,Cytosol
SNX17,Cytosol
SNX18,Cytosol
SNX19,Secretory
SNX2,Cytosol
SNX24,Cytosol
SNX25,Secretory
SNX27,Cytosol
SNX29,Cytosol
SNX3,Cytosol
SNX30,Secretory
SNX33,Cytosol
SNX4,Secretory
SNX5,Cytosol
SNX6,Cytosol
SNX8,Cytosol
SNX9,Cytosol
SOAT1,Secretory
SOCS6,Cytosol
SOD1,Cytosol
SOD2,Mitochondria
SOGA1,Secretory
SON,Nuclear
SORBS1,Cytosol
SORBS3,Cytosol
SORCS2,Secretory
SORD,Cytosol
SORL1,Secretory
SORT1,Secretory
SOS1,Cytosol
SOS2,Cytosol
SOWAHC,Cytosol
SOX13,Nuclear
SOX9,Nuclear
SP1,Nuclear
SP100,Nuclear
SP110,Nuclear
SP140L,Cytosol
SP2,Nuclear
SP3,Nuclear
SP4,Nuclear
SPAG1,Cytosol
SPAG5,Cytosol
SPAG7,Nuclear
SPAG9,Cytosol
SPAST,Cytosol
SPATA2,Cytosol
SPATA20,Mitochondria
SPATA2L,Cytosol
SPATA33,Cytosol
SPATA5,Cytosol
SPATA5L1,Cytosol
SPATS2,Nuclear
SPATS2L,Nuclear
SPC24,Cytosol
SPC25,Cytosol
SPCS1,Secretory
SPCS2,Secretory
SPCS3,Secretory
SPDEF,Nuclear
SPDL1,Cytosol
SPECC1,Secretory
SPECC1L,Cytosol
SPEN,Nuclear
SPG11,Cytosol
SPG20,Cytosol
SPG7,Mitochondria
SPHK2,Secretory
SPICE1,Secretory
SPIDR,Nuclear
SPIN1,Nuclear
SPINT1,Secretory
SPINT2,Secretory
SPIRE1,Secretory
SPIRE2,Cytosol
SPNS1,Secretory
SPOCK1,Secretory
SPON1,Secretory
SPOP,Nuclear
SPPL2A,Secretory
SPR,Cytosol
SPRYD3,Secretory
SPRYD4,Mitochondria
SPRYD7,Secretory
SPTA1,Cytosol
SPTAN1,Nuclear
SPTBN1,Nuclear
SPTBN2,Nuclear
SPTLC1,Secretory
SPTLC2,Secretory
SPTY2D1,Nuclear
SQLE,Secretory
SQRDL,Mitochondria
SQSTM1,Secretory
SRA1,Cytosol
SRBD1,Nuclear
SRC,Secretory
SRCAP,Nuclear
SRCIN1,Secretory
SREBF1,Secretory
SREBF2,Secretory
SREK1,Nuclear
SREK1IP1,Nuclear
SRFBP1,Nuclear
SRGAP1,Cytosol
SRI,Cytosol
SRM,Cytosol
SRP14,Nuclear
SRP19,Cytosol
SRP54,Cytosol
SRP68,Cytosol
SRP72,Cytosol
SRP9,Nuclear
SRPK1,Nuclear
SRPK2,Nuclear
SRPR,Secretory
SRPRB,Secretory
SRR,Cytosol
SRRM1,Nuclear
SRRM2,Nuclear
SRRT,Nuclear
SRSF1,Nuclear
SRSF11,Nuclear
SRSF2,Nuclear
SRSF3,Nuclear
SRSF4,Nuclear
SRSF5,Nuclear
SRSF6,Nuclear
SRSF7,Nuclear
SRSF9,Nuclear
SRXN1,Cytosol
SS18L1,Nuclear
SS18L2,Nuclear
SSB,Nuclear
SSBP1,Mitochondria
SSFA2,Secretory
SSH1,Secretory
SSH2,Cytosol
SSH3,Cytosol
SSNA1,Cytosol
SSR1,Secretory
SSR3,Secretory
SSR4,Secretory
SSRP1,Nuclear
SSSCA1,Cytosol
SSU72,Cytosol
SSX2IP,Nuclear
ST13,Cytosol
ST14,Secretory
ST3GAL1,Secretory
ST3GAL4,Secretory
ST5,Nuclear
ST6GALNAC2,Secretory
ST6GALNAC4,Secretory
ST7,Secretory
ST8SIA6,Secretory
STAG1,Nuclear
STAG2,Nuclear
STAM,Cytosol
STAM2,Cytosol
STAMBP,Cytosol
STAMBPL1,Cytosol
STAP2,Cytosol
STARD10,Cytosol
STARD13,Cytosol
STARD3,Secretory
STARD3NL,Secretory
STARD5,Cytosol
STAT1,Cytosol
STAT2,Cytosol
STAT3,Cytosol
STAT5B,Cytosol
STAU1,Nuclear
STAU2,Nuclear
STC1,Secretory
STC2,Secretory
STEAP3,Secretory
STIM1,Secretory
STIM2,Secretory
STIP1,Cytosol
STK10,Cytosol
STK11,Cytosol
STK11IP,Secretory
STK16,Secretory
STK17A,Cytosol
STK17B,Cytosol
STK24,Cytosol
STK25,Cytosol
STK3,Cytosol
STK32C,Cytosol
STK35,Nuclear
STK38,Cytosol
STK38L,Cytosol
STK39,Cytosol
STK4,Cytosol
STK40,Cytosol
STMN1,Cytosol
STMN2,Cytosol
STMN3,Secretory
STOM,Secretory
STOML1,Secretory
STOML2,Mitochondria
STON2,Secretory
STRA13,Cytosol
STRA6,Secretory
STRADA,Cytosol
STRADB,Secretory
STRAP,Cytosol
STRBP,Nuclear
STRIP1,Cytosol
STRN,Cytosol
STRN3,Cytosol
STRN4,Cytosol
STS,Secretory
STT3A,Secretory
STT3B,Secretory
STUB1,Cytosol
STX10,Secretory
STX11,Secretory
STX12,Secretory
STX16,Secretory
STX17,Secretory
STX18,Secretory
STX2,Secretory
STX3,Secretory
STX4,Secretory
STX5,Secretory
STX6,Secretory
STX7,Secretory
STX8,Secretory
STXBP1,Cytosol
STXBP2,Cytosol
STXBP3,Secretory
STXBP4,Cytosol
STXBP5,Cytosol
STYX,Cytosol
SUB1,Nuclear
SUCLA2,Mitochondria
SUCLG2,Mitochondria
SUCO,Secretory
SUDS3,Nuclear
SUFU,Cytosol
SUGP1,Nuclear
SUGP2,Nuclear
SUGT1,Cytosol
SULF1,Secretory
SULF2,Secretory
SULT2B1,Cytosol
SUMF1,Nuclear
SUMF2,Nuclear
SUMO1,Nuclear
SUMO3,Nuclear
SUN1,Nuclear
SUN2,Nuclear
SUOX,Nuclear
SUPT16H,Nuclear
SUPT20H,Nuclear
SUPT4H1,Nuclear
SUPT5H,Nuclear
SUPT6H,Nuclear
SUPV3L1,Mitochondria
SURF1,Mitochondria
SURF2,Nuclear
SURF4,Secretory
SURF6,Nuclear
SUSD2,Secretory
SUV39H1,Nuclear
SUV39H2,Nuclear
SUV420H1,Nuclear
SUV420H2,Nuclear
SUZ12,Nuclear
SVIL,Secretory
SVIP,Secretory
SWAP70,Cytosol
SYAP1,Cytosol
SYBU,Mitochondria
SYF2,Nuclear
SYK,Cytosol
SYMPK,Nuclear
SYNCRIP,Nuclear
SYNE2,Nuclear
SYNE3,Nuclear
SYNGR1,Secretory
SYNGR2,Secretory
SYNJ1,Cytosol
SYNJ2,Cytosol
SYNJ2BP,Mitochondria
SYNPO,Secretory
SYNPO2,Nuclear
SYNRG,Cytosol
SYPL1,Secretory
SYS1,Secretory
SYT1,Secretory
SYT7,Secretory
SYTL1,Secretory
SYTL2,Nuclear
SYTL4,Secretory
SYVN1,Secretory
SZRD1,Cytosol
SZT2,Cytosol
TAB1,Cytosol
TAB2,Cytosol
TAB3,Cytosol
TACC1,Secretory
TACC2,Cytosol
TACC3,Cytosol
TACO1,Mitochondria
TACSTD2,Secretory
TADA2A,Nuclear
TADA2B,Nuclear
TADA3,Nuclear
TAF1,Nuclear
TAF10,Nuclear
TAF11,Nuclear
TAF12,Nuclear
TAF15,Nuclear
TAF1C,Nuclear
TAF2,Nuclear
TAF3,Nuclear
TAF4,Nuclear
TAF5,Nuclear
TAF5L,Nuclear
TAF6,Nuclear
TAF7,Cytosol
TAF8,Nuclear
TAF9,Cytosol
TAGLN,Cytosol
TAGLN2,Cytosol
TAGLN3,Cytosol
TALDO1,Cytosol
TAMM41,Mitochondria
TANC1,Cytosol
TANC2,Cytosol
TANGO2,Cytosol
TANGO6,Cytosol
TANK,Cytosol
TAOK1,Cytosol
TAOK2,Secretory
TAOK3,Cytosol
TAP1,Secretory
TAP2,Secretory
TAPBP,Secretory
TAPBPL,Secretory
TAPT1,Secretory
TARBP1,Cytosol
TARBP2,Nuclear
TARDBP,Nuclear
TARS,Cytosol
TARS2,Mitochondria
TARSL2,Cytosol
TASP1,Nuclear
TATDN1,Cytosol
TATDN3,Cytosol
TAX1BP1,Cytosol
TAX1BP3,Cytosol
TBC1D1,Cytosol
TBC1D10A,Secretory
TBC1D10B,Cytosol
TBC1D13,Cytosol
TBC1D14,Cytosol
TBC1D15,Cytosol
TBC1D16,Cytosol
TBC1D17,Cytosol
TBC1D2,Cytosol
TBC1D20,Secretory
TBC1D22A,Cytosol
TBC1D22B,Cytosol
TBC1D23,Cytosol
TBC1D24,Cytosol
TBC1D25,Cytosol
TBC1D2B,Cytosol
TBC1D30,Secretory
TBC1D31,Secretory
TBC1D4,Cytosol
TBC1D5,Cytosol
TBC1D7,Cytosol
TBC1D8,Cytosol
TBC1D9,Cytosol
TBC1D9B,Cytosol
TBCA,Cytosol
TBCB,Cytosol
TBCC,Cytosol
TBCD,Cytosol
TBCE,Cytosol
TBCEL,Cytosol
TBCK,Cytosol
TBK1,Cytosol
TBKBP1,Cytosol
TBL1X,Nuclear
TBL1XR1,Nuclear
TBL2,Secretory
TBL3,Nuclear
TBP,Nuclear
TBPL1,Cytosol
TBRG4,Mitochondria
TBX3,Nuclear
TC2N,Secretory
TCAIM,Mitochondria
TCEA1,Nuclear
TCEA2,Nuclear
TCEA3,Nuclear
TCEAL4,Nuclear
TCEANC2,Nuclear
TCEB1,Cytosol
TCEB2,Cytosol
TCEB3,Nuclear
TCERG1,Nuclear
TCF12,Nuclear
TCF20,Nuclear
TCF25,Secretory
TCF3,Nuclear
TCF4,Cytosol
TCF7L2,Nuclear
TCHP,Cytosol
TCIRG1,Secretory
TCOF1,Nuclear
TCP1,Cytosol
TCP11L1,Cytosol
TCTN1,Secretory
TCTN2,Secretory
TCTN3,Secretory
TDG,Nuclear
TDP1,Nuclear
TDP2,Nuclear
TDRD3,Nuclear
TDRD7,Cytosol
TDRKH,Mitochondria
TEAD1,Nuclear
TEC,Cytosol
TECPR1,Cytosol
TECPR2,Cytosol
TECR,Secretory
TEF,Nuclear
TEFM,Secretory
TELO2,Cytosol
TEN1,Cytosol
TENM4,Secretory
TEP1,Nuclear
TERF1,Nuclear
TERF2,Nuclear
TERF2IP,Nuclear
TES,Cytosol
TESK1,Secretory
TESK2,Cytosol
TET3,Nuclear
TEX10,Nuclear
TEX2,Secretory
TEX264,Secretory
TEX30,Cytosol
TF,Cytosol
TFAM,Mitochondria
TFAP2A,Nuclear
TFAP2C,Nuclear
TFAP4,Nuclear
TFB1M,Secretory
TFB2M,Mitochondria
TFDP1,Cytosol
TFE3,Cytosol
TFEB,Cytosol
TFF1,Secretory
TFF3,Cytosol
TFG,Cytosol
TFIP11,Nuclear
TFPI,Secretory
TFPT,Nuclear
TFRC,Secretory
TGFB1,Secretory
TGFB2,Secretory
TGFBI,Secretory
TGFBR1,Secretory
TGFBR2,Secretory
TGFBRAP1,Cytosol
TGIF1,Nuclear
TGM2,Cytosol
TGOLN2,Secretory
TGS1,Cytosol
THADA,Cytosol
THAP11,Nuclear
THAP4,Nuclear
THAP7,Nuclear
THBD,Secretory
THBS1,Secretory
THBS4,Cytosol
THEM4,Mitochondria
THEM6,Secretory
THG1L,Cytosol
THNSL1,Mitochondria
THNSL2,Cytosol
THOC1,Nuclear
THOC2,Nuclear
THOC3,Cytosol
THOC5,Nuclear
THOC6,Nuclear
THOC7,Nuclear
THOP1,Cytosol
THRAP3,Nuclear
THSD4,Secretory
THTPA,Cytosol
THUMPD1,Nuclear
THUMPD2,Nuclear
THUMPD3,Cytosol
THYN1,Nuclear
TIA1,Nuclear
TIAM1,Secretory
TICAM1,Cytosol
TIFA,Cytosol
TIGD2,Nuclear
TIMELESS,Nuclear
TIMM10,Mitochondria
TIMM17B,Mitochondria
TIMM21,Mitochondria
TIMM22,Mitochondria
TIMM44,Mitochondria
TIMM50,Mitochondria
TIMM8A,Nuclear
TIMM8B,Nuclear
TIMMDC1,Mitochondria
TIMP2,Secretory
TINF2,Nuclear
TIPIN,Nuclear
TIPRL,Cytosol
TJAP1,Cytosol
TJP2,Cytosol
TJP3,Cytosol
TK1,Cytosol
TKT,Cytosol
TKTL2,Cytosol
TLDC1,Cytosol
TLE1,Nuclear
TLE2,Cytosol
TLE3,Nuclear
TLE4,Nuclear
TLK1,Nuclear
TLK2,Nuclear
TLN1,Cytosol
TLN2,Cytosol
TLR2,Secretory
TM2D2,Cytosol
TM2D3,Secretory
TM7SF2,Secretory
TM9SF2,Secretory
TM9SF3,Secretory
TM9SF4,Secretory
TMA16,Nuclear
TMA7,Cytosol
TMBIM1,Secretory
TMBIM6,Secretory
TMCC1,Secretory
TMCC3,Secretory
TMCO1,Secretory
TMCO3,Secretory
TMCO4,Cytosol
TMED1,Secretory
TMED10,Secretory
TMED2,Secretory
TMED3,Secretory
TMED4,Secretory
TMED5,Secretory
TMED8,Cytosol
TMED9,Secretory
TMEM102,Cytosol
TMEM104,Secretory
TMEM106B,Secretory
TMEM109,Secretory
TMEM11,Mitochondria
TMEM115,Secretory
TMEM120A,Secretory
TMEM120B,Secretory
TMEM123,Secretory
TMEM126A,Mitochondria
TMEM126B,Mitochondria
TMEM128,Secretory
TMEM131,Secretory
TMEM132A,Secretory
TMEM134,Secretory
TMEM135,Secretory
TMEM141,Mitochondria
TMEM143,Mitochondria
TMEM147,Secretory
TMEM154,Secretory
TMEM159,Secretory
TMEM160,Mitochondria
TMEM161A,Secretory
TMEM161B,Secretory
TMEM164,Secretory
TMEM165,Secretory
TMEM168,Secretory
TMEM173,Secretory
TMEM175,Secretory
TMEM179B,Secretory
TMEM181,Secretory
TMEM184C,Secretory
TMEM186,Mitochondria
TMEM192,Secretory
TMEM194A,Nuclear
TMEM194B,Nuclear
TMEM199,Secretory
TMEM2,Secretory
TMEM201,Nuclear
TMEM205,Secretory
TMEM206,Secretory
TMEM208,Secretory
TMEM209,Nuclear
TMEM214,Secretory
TMEM222,Secretory
TMEM223,Mitochondria
TMEM230,Secretory
TMEM237,Secretory
TMEM245,Secretory
TMEM248,Secretory
TMEM259,Secretory
TMEM26,Secretory
TMEM260,Secretory
TMEM30A,Secretory
TMEM30B,Secretory
TMEM33,Secretory
TMEM38A,Secretory
TMEM38B,Secretory
TMEM39A,Secretory
TMEM39B,Secretory
TMEM41A,Secretory
TMEM43,Secretory
TMEM5,Secretory
TMEM50B,Secretory
TMEM55A,Secretory
TMEM55B,Secretory
TMEM57,Secretory
TMEM59,Secretory
TMEM62,Secretory
TMEM63A,Secretory
TMEM63B,Secretory
TMEM63C,Secretory
TMEM65,Mitochondria
TMEM66,Secretory
TMEM67,Secretory
TMEM68,Secretory
TMEM79,Secretory
TMEM87A,Secretory
TMEM87B,Secretory
TMEM8A,Secretory
TMEM9,Secretory
TMEM97,Secretory
TMEM9B,Secretory
TMF1,Secretory
TMLHE,Mitochondria
TMOD1,Cytosol
TMOD2,Cytosol
TMOD3,Cytosol
TMPO,Nuclear
TMPPE,Secretory
TMSB10,Cytosol
TMSB4X,Cytosol
TMTC2,Secretory
TMTC3,Secretory
TMTC4,Secretory
TMUB1,Secretory
TMUB2,Secretory
TMX1,Secretory
TMX2,Secretory
TMX3,Secretory
TMX4,Secretory
TNFAIP1,Cytosol
TNFAIP2,Cytosol
TNFAIP8,Cytosol
TNFRSF18,Secretory
TNFRSF1A,Secretory
TNIK,Cytosol
TNIP1,Cytosol
TNIP2,Cytosol
TNK1,Cytosol
TNK2,Cytosol
TNKS,Cytosol
TNKS1BP1,Cytosol
TNPO1,Cytosol
TNPO2,Cytosol
TNPO3,Cytosol
TNRC18,Nuclear
TNRC6A,Nuclear
TNRC6B,Cytosol
TNRC6C,Cytosol
TNS3,Cytosol
TOE1,Nuclear
TOLLIP,Cytosol
TOM1,Cytosol
TOM1L1,Cytosol
TOM1L2,Cytosol
TOMM20,Mitochondria
TOMM22,Mitochondria
TOMM34,Cytosol
TOMM40,Mitochondria
TOMM40L,Nuclear
TOMM5,Mitochondria
TOMM6,Mitochondria
TOMM70A,Mitochondria
TOP1,Nuclear
TOP2A,Nuclear
TOP2B,Nuclear
TOP3A,Secretory
TOP3B,Nuclear
TOPBP1,Nuclear
TOPORS,Nuclear
TOR1A,Secretory
TOR1AIP1,Nuclear
TOR1AIP2,Secretory
TOR1B,Secretory
TOR2A,Secretory
TOR3A,Secretory
TOX4,Nuclear
TP53,Nuclear
TP53BP1,Nuclear
TP53BP2,Cytosol
TP53I11,Secretory
TP53I3,Cytosol
TPBG,Secretory
TPCN1,Secretory
TPCN2,Secretory
TPD52,Cytosol
TPD52L1,Cytosol
TPGS1,Nuclear
TPI1,Cytosol
TPK1,Cytosol
TPM1,Cytosol
TPM2,Cytosol
TPM3,Cytosol
TPM4,Cytosol
TPMT,Cytosol
TPP1,Secretory
TPPP,Cytosol
TPPP3,Cytosol
TPR,Nuclear
TPRG1L,Secretory
TPRKB,Cytosol
TPRN,Secretory
TPST1,Secretory
TPST2,Nuclear
TPT1,Cytosol
TPX2,Nuclear
TRA2A,Nuclear
TRA2B,Nuclear
TRABD,Mitochondria
TRADD,Cytosol
TRAF2,Cytosol
TRAF3,Cytosol
TRAF3IP1,Cytosol
TRAF3IP2,Cytosol
TRAF4,Cytosol
TRAF5,Cytosol
TRAF6,Cytosol
TRAF7,Cytosol
TRAFD1,Cytosol
TRAM1,Secretory
TRAM2,Secretory
TRAP1,Mitochondria
TRAPPC1,Cytosol
TRAPPC10,Cytosol
TRAPPC11,Nuclear
TRAPPC12,Cytosol
TRAPPC13,Cytosol
TRAPPC2L,Cytosol
TRAPPC3,Cytosol
TRAPPC4,Cytosol
TRAPPC5,Cytosol
TRAPPC6A,Cytosol
TRAPPC6B,Cytosol
TRAPPC8,Nuclear
TRERF1,Nuclear
TREX1,Secretory
TRIAP1,Nuclear
TRIM11,Nuclear
TRIM14,Secretory
TRIM2,Cytosol
TRIM21,Cytosol
TRIM23,Cytosol
TRIM24,Nuclear
TRIM25,Cytosol
TRIM26,Cytosol
TRIM27,Secretory
TRIM28,Nuclear
TRIM3,Cytosol
TRIM33,Nuclear
TRIM36,Cytosol
TRIM37,Cytosol
TRIM4,Secretory
TRIM41,Nuclear
TRIM44,Cytosol
TRIM47,Cytosol
TRIM5,Cytosol
TRIM56,Nuclear
TRIM62,Cytosol
